id,weight
0,1.852223140495868
1,2.77624213836478
2,0.7051317073170731
3,2.77624213836478
4,0.32992650545282126
5,0.32992650545282126
6,0.32992650545282126
7,0.32992650545282126
8,0.32992650545282126
9,0.32992650545282126
10,0.32992650545282126
11,0.32992650545282126
12,0.26676502732240437
13,0.32992650545282126
14,0.32992650545282126
15,0.32992650545282126
16,0.5591276190476191
17,0.32992650545282126
18,0.32992650545282126
19,0.32992650545282126
20,0.32992650545282126
21,0.5591276190476191
22,0.0
23,1.852223140495868
24,0.32992650545282126
25,0.32992650545282126
26,0.32992650545282126
27,4.2130322580645165
28,0.32992650545282126
29,0.32992650545282126
30,0.32992650545282126
31,2.77624213836478
32,0.32992650545282126
33,0.32992650545282126
34,2.77624213836478
35,5.225034482758621
36,1.852223140495868
37,0.32992650545282126
38,0.32992650545282126
39,0.32992650545282126
40,0.32992650545282126
41,0.0
42,1.0566666666666666
43,0.32992650545282126
44,0.32992650545282126
45,0.32992650545282126
46,0.32992650545282126
47,0.32992650545282126
48,0.32992650545282126
49,0.32992650545282126
50,0.32992650545282126
51,0.32992650545282126
52,0.32992650545282126
53,0.32992650545282126
54,0.32992650545282126
55,0.32992650545282126
56,0.32992650545282126
57,1.964772277227723
58,2.77624213836478
59,0.32992650545282126
60,0.32992650545282126
61,0.32992650545282126
62,0.5591276190476191
63,2.77624213836478
64,0.32992650545282126
65,1.852223140495868
66,0.32992650545282126
67,0.32992650545282126
68,0.32992650545282126
69,0.32992650545282126
70,0.32992650545282126
71,1.852223140495868
72,0.32992650545282126
73,0.32992650545282126
74,0.32992650545282126
75,1.852223140495868
76,0.32992650545282126
77,0.32992650545282126
78,0.32992650545282126
79,0.5591276190476191
80,0.5591276190476191
81,2.77624213836478
82,0.32992650545282126
83,0.0
84,0.0
85,0.32992650545282126
86,0.32992650545282126
87,0.7051317073170731
88,0.32992650545282126
89,0.0
90,0.7051317073170731
91,0.32992650545282126
92,1.0566666666666666
93,0.32992650545282126
94,0.32992650545282126
95,5.225034482758621
96,0.0
97,0.32992650545282126
98,0.5591276190476191
99,0.32992650545282126
100,0.0
101,0.32992650545282126
102,2.77624213836478
103,0.5591276190476191
104,0.32992650545282126
105,1.852223140495868
106,0.32992650545282126
107,0.32992650545282126
108,2.77624213836478
109,0.32992650545282126
110,0.32992650545282126
111,0.32992650545282126
112,0.32992650545282126
113,0.32992650545282126
114,0.32992650545282126
115,0.32992650545282126
116,0.26676502732240437
117,0.32992650545282126
118,0.32992650545282126
119,0.0
120,0.5591276190476191
121,1.0566666666666666
122,0.32992650545282126
123,0.32992650545282126
124,0.32992650545282126
125,0.5591276190476191
126,0.32992650545282126
127,2.77624213836478
128,0.32992650545282126
129,2.77624213836478
130,0.26676502732240437
131,0.32992650545282126
132,0.32992650545282126
133,0.0
134,0.0
135,2.77624213836478
136,0.32992650545282126
137,0.0
138,0.32992650545282126
139,0.32992650545282126
140,2.77624213836478
141,0.0
142,0.32992650545282126
143,0.7051317073170731
144,0.32992650545282126
145,0.5591276190476191
146,0.32992650545282126
147,0.0
148,0.7051317073170731
149,0.32992650545282126
150,0.32992650545282126
151,0.0
152,0.32992650545282126
153,1.964772277227723
154,0.32992650545282126
155,1.964772277227723
156,0.7051317073170731
157,2.77624213836478
158,0.5591276190476191
159,0.5591276190476191
160,0.32992650545282126
161,0.32992650545282126
162,0.32992650545282126
163,0.5591276190476191
164,0.32992650545282126
165,0.5591276190476191
166,2.77624213836478
167,0.32992650545282126
168,0.32992650545282126
169,0.32992650545282126
170,0.32992650545282126
171,0.32992650545282126
172,0.32992650545282126
173,1.852223140495868
174,0.32992650545282126
175,0.32992650545282126
176,0.32992650545282126
177,0.0
178,0.32992650545282126
179,0.32992650545282126
180,0.0
181,0.32992650545282126
182,0.32992650545282126
183,0.0
184,1.852223140495868
185,0.0
186,0.32992650545282126
187,0.32992650545282126
188,0.32992650545282126
189,0.32992650545282126
190,0.32992650545282126
191,1.0566666666666666
192,0.0
193,2.77624213836478
194,0.32992650545282126
195,0.32992650545282126
196,0.32992650545282126
197,0.0
198,0.0
199,0.26676502732240437
200,0.5591276190476191
201,0.0
202,0.32992650545282126
203,0.32992650545282126
204,0.32992650545282126
205,0.32992650545282126
206,0.32992650545282126
207,0.32992650545282126
208,2.77624213836478
209,1.852223140495868
210,2.77624213836478
211,0.0
212,0.32992650545282126
213,0.32992650545282126
214,0.32992650545282126
215,0.5591276190476191
216,0.32992650545282126
217,0.32992650545282126
218,0.32992650545282126
219,0.0
220,0.32992650545282126
221,0.32992650545282126
222,0.32992650545282126
223,0.32992650545282126
224,2.77624213836478
225,0.32992650545282126
226,0.32992650545282126
227,0.32992650545282126
228,0.32992650545282126
229,0.9862222222222222
230,0.32992650545282126
231,0.7051317073170731
232,0.7051317073170731
233,2.77624213836478
234,0.32992650545282126
235,0.0
236,0.32992650545282126
237,0.32992650545282126
238,0.5591276190476191
239,0.32992650545282126
240,2.77624213836478
241,0.32992650545282126
242,0.32992650545282126
243,0.5591276190476191
244,0.32992650545282126
245,0.32992650545282126
246,0.32992650545282126
247,0.0
248,0.26676502732240437
249,0.32992650545282126
250,2.77624213836478
251,0.32992650545282126
252,0.32992650545282126
253,0.32992650545282126
254,0.26676502732240437
255,0.32992650545282126
256,0.32992650545282126
257,1.964772277227723
258,0.32992650545282126
259,0.32992650545282126
260,0.32992650545282126
261,0.32992650545282126
262,0.32992650545282126
263,0.0
264,1.852223140495868
265,1.964772277227723
266,0.7051317073170731
267,0.32992650545282126
268,0.32992650545282126
269,0.32992650545282126
270,2.77624213836478
271,0.32992650545282126
272,1.852223140495868
