VD,MF,BC,MS,FT,VD_rank,FT_rank
0.0,0.0,0.0,0.0,0.0,9.0,0.0
2.5,0.0,1.5,1.0,1.0,3.0,1.0
2.0,2.5,2.0,2.0,2.0,8.0,7.0
3.0,3.0,3.0,2.5,2.5,7.666666666666667,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,0.5,0.0,0.0,0.0,10.0,1.0
0.5,1.0,0.5,1.0,1.0,10.0,0.0
1.0,1.0,1.0,1.0,1.0,9.0,2.0
2.0,2.0,2.0,1.0,1.0,7.142857142857143,1.0
0.0,0.5,0.0,2.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0,1.0,9.5,1.0
1.5,1.0,0.5,0.5,0.5,9.5,1.0
1.0,1.0,1.0,0.5,1.0,9.0,0.0
3.5,2.0,1.8,4.0,1.0,6.5,1.0
1.0,1.0,0.5,0.0,0.0,10.0,0.0
1.0,1.5,0.5,0.5,1.0,8.0,1.0
9.0,2.0,1.0,4.0,1.0,9.0,4.0
2.0,0.5,2.0,1.0,1.0,7.4,4.0
1.5,0.5,0.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
0.5,0.0,0.0,0.0,0.0,8.0,1.0
0.0,0.0,2.0,0.0,0.0,6.0,1.0
0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0
3.0,3.0,3.0,2.0,3.0,8.0,4.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,8.0,1.0
1.0,1.0,0.5,0.5,0.0,7.5,0.0
3.0,2.0,1.0,2.5,2.0,9.0,1.0
1.0,2.0,2.0,3.0,2.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0
1.5,1.5,2.0,0.0,1.0,8.0,0.0
2.0,2.0,2.0,2.0,2.0,8.666666666666666,1.0
1.5,1.0,0.5,0.0,1.0,8.0,0.0
2.0,2.5,2.0,1.5,2.0,9.0,2.0
8.0,8.0,8.0,8.0,9.0,10.0,9.0
0.0,1.0,1.0,0.0,0.0,8.5,1.0
2.0,2.6666666666666665,2.0,0.5,1.0,6.0,1.0
0.5,0.0,0.0,0.0,0.0,7.0,1.0
2.6666666666666665,2.5,2.5,1.5,2.0,8.0,3.0
1.0,1.0,1.0,1.0,1.0,9.0,1.0
0.0,0.0,0.0,0.0,0.0,9.75,0.0
0.0,0.0,0.0,0.0,0.0,9.0,2.0
1.6666666666666667,1.0,1.5,1.0,1.0,3.0,0.0
3.5,6.666666666666667,8.0,8.0,9.0,1.0,8.0
0.5,0.0,1.5,0.5,0.5,9.0,1.0
