VD,MF,BC,MS,FT,VD_rank,FT_rank
9.0,7.0,8.0,6.0,6.0,6.0,3.0
2.0,3.0,2.0,3.0,3.0,6.0,2.0
5.5,4.5,7.0,5.5,5.0,9.0,4.0
7.0,6.0,5.5,4.0,6.0,7.2,3.0
6.5,7.0,9.0,6.0,5.0,7.5,6.0
8.0,3.0,2.0,1.5,1.0,8.2,3.0
10.0,8.0,9.5,9.5,9.0,9.0,6.666666666666667
4.0,4.0,2.0,1.5,2.0,5.0,3.6666666666666665
2.5,9.5,8.5,8.5,9.0,8.0,6.0
9.5,5.0,7.5,6.25,5.0,4.5,7.0
5.333333333333333,8.0,3.5,3.5,6.0,10.0,2.0
6.666666666666667,3.0,3.0,3.0,3.0,7.0,1.0
3.0,3.0,2.0,1.0,2.0,4.5,5.5
9.0,6.333333333333333,8.0,6.0,1.0,9.0,10.0
9.0,7.0,9.5,9.0,10.0,10.0,9.0
6.0,9.0,10.0,10.0,9.0,10.0,7.5
5.4,8.0,5.0,5.0,7.5,7.8,8.0
7.5,7.666666666666667,6.0,6.0,6.0,8.0,7.0
2.0,1.0,2.0,2.0,2.0,7.5,4.0
4.0,6.0,6.0,8.0,8.0,6.0,5.0
9.6,10.0,10.0,9.0,9.0,6.7,5.5
6.0,6.333333333333333,4.5,4.5,6.0,6.0,4.0
7.0,6.833333333333333,6.0,8.0,9.0,8.5,5.0
1.5,2.2,4.0,4.0,4.0,10.0,3.0
6.0,9.0,6.0,9.0,9.0,7.888888888888889,7.0
2.5,2.0,2.5,2.5,2.0,10.0,3.0
8.0,5.5,9.5,9.5,9.0,9.0,9.0
9.0,5.5,6.5,5.5,6.5,8.0,4.0
6.5,6.666666666666667,6.5,6.5,6.0,10.0,10.0
5.0,4.5,3.5,3.6666666666666665,8.0,8.0,1.0
6.0,4.5,3.5,4.0,3.5,7.6,0.5
8.0,9.666666666666666,5.0,7.0,8.5,7.0,8.0
6.5,6.5,10.0,10.0,3.0,5.0,10.0
10.0,6.6,10.0,10.0,10.0,5.0,8.0
6.5,8.666666666666666,6.0,10.0,9.0,9.0,6.0
6.0,8.0,8.0,7.5,8.0,8.0,9.5
2.0,7.0,5.0,4.0,4.0,7.5,4.0
4.5,2.3333333333333335,2.0,2.0,1.5,10.0,9.0
10.0,5.75,6.666666666666667,5.0,6.0,9.5,2.0
2.0,4.0,2.0,2.5,4.0,8.0,3.0
5.0,6.0,4.5,4.5,5.0,6.0,3.5
3.0,6.0,3.0,8.0,4.0,6.0,6.5
5.0,5.0,8.0,5.0,8.0,9.0,4.0
3.0,4.0,3.0,3.5,5.0,8.5,2.5
7.5,10.0,9.0,6.5,9.0,9.0,7.0
8.0,7.0,10.0,10.0,10.0,8.0,8.0
9.5,7.5,3.5,3.0,10.0,0.0,5.5
6.0,8.0,8.5,7.0,10.0,3.5,3.0
7.0,8.0,7.0,8.0,8.0,8.333333333333334,9.0
7.0,4.0,2.0,2.0,3.0,9.0,10.0
6.0,4.5,6.0,5.5,4.0,6.0,7.0
5.666666666666667,4.0,2.0,2.0,2.0,10.0,4.0
7.0,7.5,8.0,6.0,6.0,10.0,7.5
5.0,4.0,7.0,7.0,7.0,8.0,2.0
8.0,9.0,8.0,4.0,6.0,9.0,6.0
7.5,6.0,10.0,10.0,10.0,9.75,5.0
5.0,8.5,7.0,7.0,7.0,6.0,7.0
8.0,6.0,7.0,9.333333333333334,3.0,5.0,1.0
4.0,5.0,8.0,4.0,5.5,1.0,5.5
4.0,4.0,2.5,3.0,2.0,7.0,2.0
7.142857142857143,4.0,3.2857142857142856,4.0,5.0,5.25,1.0
7.0,8.0,9.5,8.0,9.0,9.5,5.0
7.777777777777778,9.0,8.0,9.0,8.333333333333334,5.666666666666667,10.0
6.5,9.0,9.0,9.5,10.0,10.0,8.0
6.0,5.0,4.5,4.5,1.0,10.0,4.0
7.166666666666667,10.0,5.0,2.5,10.0,10.0,2.0
5.0,8.5,4.0,4.5,10.0,7.0,4.0
9.5,10.0,7.0,7.0,3.0,4.0,5.0
7.0,7.333333333333333,8.0,7.5,8.0,5.5,7.0
6.6,8.0,7.5,7.5,8.0,7.333333333333333,9.0
3.6666666666666665,2.5,5.5,5.0,1.0,7.0,3.0
3.0,3.0,2.0,1.0,1.5,7.0,1.0
5.0,5.0,9.0,10.0,4.5,9.5,6.0
5.0,2.0,4.5,6.0,2.0,5.0,4.0
8.5,7.0,8.0,9.0,9.5,8.0,6.5
7.0,10.0,3.0,3.0,2.0,9.5,8.0
3.0,1.0,4.0,2.0,1.0,6.0,2.0
5.0,6.0,6.0,5.0,3.5,9.0,7.0
7.5,7.0,10.0,9.0,8.0,9.0,7.5
8.0,4.5,4.0,3.0,3.0,7.833333333333333,3.0
9.0,5.0,9.0,4.0,4.5,10.0,10.0
8.0,6.2,8.0,7.5,7.5,8.0,4.0
4.0,6.333333333333333,4.0,4.0,5.0,9.0,9.0
9.5,9.0,2.0,2.5,2.0,8.0,7.0
7.666666666666667,6.0,6.0,9.0,10.0,8.272727272727273,7.0
8.0,9.0,7.0,7.0,8.0,10.0,9.0
6.0,6.5,4.5,5.5,7.0,8.5,7.5
9.5,8.0,9.0,9.0,8.0,7.0,9.0
7.0,5.0,6.0,6.0,7.0,4.5,7.0
7.5,8.166666666666666,8.0,7.5,8.0,7.625,9.5
6.4,5.0,4.5,7.0,6.0,9.0,10.0
9.5,8.0,9.5,9.5,10.0,9.0,8.0
4.0,5.0,5.0,4.0,5.0,2.0,3.0
9.5,9.0,9.5,10.0,10.0,9.0,7.333333333333333
7.333333333333333,4.5,3.0,4.0,2.5,10.0,5.0
8.0,9.0,9.5,10.0,9.0,8.666666666666666,1.0
7.0,8.5,8.5,9.0,9.0,10.0,9.0
10.0,10.0,5.0,4.0,5.0,9.5,2.0
9.0,8.5,8.0,8.0,8.5,6.75,8.0
8.0,7.0,6.0,3.0,3.0,9.0,5.0
7.5,7.0,10.0,9.5,9.5,8.0,3.5
3.0,3.0,3.0,3.0,3.0,8.333333333333334,5.0
8.0,4.0,8.5,2.0,10.0,8.4,10.0
7.333333333333333,8.5,9.75,10.0,8.0,8.5,9.0
8.0,4.0,1.0,2.0,4.0,6.0,0.0
8.0,2.0,2.0,3.0,2.0,8.333333333333334,1.0
5.166666666666667,9.0,4.5,5.0,4.0,9.0,4.0
3.25,5.0,2.0,2.0,0.5,10.0,5.0
9.5,9.5,9.0,9.0,9.0,8.0,3.0
10.0,9.333333333333334,9.0,9.0,8.5,7.0,4.5
5.5,5.5,3.5,3.0,4.0,7.5,6.0
5.0,5.0,7.0,7.0,6.0,4.0,9.0
8.0,5.5,6.5,6.5,6.0,7.5,2.0
6.0,6.333333333333333,1.0,6.0,7.0,8.0,6.0
8.0,8.0,9.0,8.5,6.0,7.0,10.0
5.0,8.0,8.0,8.0,7.0,6.0,7.0
8.0,5.0,5.0,3.0,8.5,6.714285714285714,1.0
6.0,4.0,2.0,6.0,2.0,5.0,6.0
6.0,8.0,2.0,3.5,5.0,6.0,4.0
7.0,8.0,7.0,5.0,8.0,6.0,5.0
3.0,3.0,3.0,3.0,3.0,4.5,7.5
1.0,5.5,1.5,1.5,8.5,7.0,4.0
10.0,10.0,9.5,7.666666666666667,9.0,9.5,9.0
5.0,7.666666666666667,6.5,6.0,7.0,7.5,9.0
8.5,7.5,4.0,7.0,6.5,9.0,9.0
10.0,9.5,10.0,9.0,9.0,7.0,3.0
4.0,6.0,1.5,1.0,1.0,7.0,1.5
5.25,10.0,5.5,5.0,5.0,8.75,6.0
2.0,6.5,10.0,8.0,7.0,7.5,4.0
9.0,8.0,9.0,10.0,8.0,7.0,9.0
3.0,7.0,3.0,2.5,4.5,4.0,5.0
5.0,5.0,6.666666666666667,5.0,5.0,8.0,4.0
9.0,8.5,9.0,10.0,9.0,3.0,3.0
8.0,6.0,6.0,6.0,6.5,8.0,7.0
8.666666666666666,8.0,8.0,7.0,7.0,8.0,8.0
6.0,5.0,6.5,4.0,5.0,2.0,3.0
8.0,4.0,4.0,6.0,6.5,7.5,9.0
8.0,9.0,5.0,6.5,5.0,9.0,3.0
7.8,7.0,6.0,6.0,8.0,5.0,4.0
9.0,9.5,8.0,10.0,10.0,7.0,7.0
3.0,1.5,2.0,2.0,1.5,10.0,0.5
7.0,10.0,6.5,6.0,5.5,7.833333333333333,4.0
4.5,5.0,6.0,7.0,7.0,9.5,10.0
10.0,4.333333333333333,4.0,5.0,7.0,8.25,9.0
10.0,8.5,9.5,9.0,10.0,9.5,7.0
4.25,9.0,0.5,0.5,8.0,9.0,9.0
4.666666666666667,3.0,3.0,3.0,3.0,8.2,7.0
7.5,7.0,4.5,5.166666666666667,8.0,7.0,1.0
8.5,8.222222222222221,7.0,7.5,7.0,6.0,9.5
6.0,6.5,5.0,5.5,6.0,5.333333333333333,5.0
3.0,5.5,5.5,3.0,2.0,10.0,8.0
9.5,9.0,10.0,9.0,9.0,9.0,5.0
9.666666666666666,9.0,8.5,10.0,8.0,8.5,5.0
4.5,7.0,1.5,1.0,2.0,9.5,2.0
8.0,8.0,8.0,8.5,7.0,8.0,8.0
7.6,5.666666666666667,9.0,9.5,9.0,7.0,6.0
5.5,5.333333333333333,5.5,6.0,5.5,5.5,5.0
9.5,10.0,9.0,9.0,9.0,9.0,10.0
4.75,9.0,3.0,3.0,3.0,5.6,2.0
6.0,6.0,6.0,6.0,6.0,6.0,5.0
2.0,2.0,3.0,2.0,3.0,9.0,1.0
9.0,9.0,6.5,7.25,10.0,2.6666666666666665,6.5
6.0,5.0,4.0,5.0,5.0,9.5,5.5
