VD,MF,BC,MS,FT,VD_rank,FT_rank
8.5,6.5,3.0,3.5,4.0,8.0,7.0
9.5,10.0,7.0,10.0,9.0,3.0,1.0
8.0,5.0,10.0,6.5,8.0,7.0,9.0
3.0,3.0,8.0,6.0,4.0,9.0,9.5
7.0,6.0,5.0,4.0,4.5,6.0,5.0
7.0,2.0,5.5,1.0,4.0,7.333333333333333,3.0
4.0,4.0,3.0,4.0,4.0,8.5,4.0
3.0,7.0,5.0,4.666666666666667,9.0,7.875,6.0
4.0,4.0,2.0,2.0,1.5,7.0,2.0
3.0,4.0,2.0,3.0,3.0,8.714285714285714,3.0
5.5,1.0,1.5,1.0,2.0,5.75,1.0
7.0,2.0,1.0,1.5,1.0,6.777777777777778,2.5
4.5,3.5,1.0,3.5,1.8333333333333333,8.0,2.0
3.0,2.5,3.0,2.0,2.0,7.0,5.0
5.0,7.0,5.0,5.0,6.5,8.0,9.0
4.0,4.0,1.5,1.0,2.0,7.0,1.0
1.0,3.0,0.5,1.0,0.0,8.5,2.0
8.0,6.0,7.0,6.0,5.0,4.0,6.0
8.0,8.0,4.0,4.0,3.0,9.0,4.0
3.0,5.0,4.0,4.0,4.0,8.0,2.0
2.5,2.5,1.5,2.0,1.0,8.0,1.0
7.333333333333333,7.0,4.666666666666667,6.0,6.0,6.75,8.5
3.0,6.5,4.0,4.5,5.0,1.0,5.0
4.0,3.0,4.0,3.5,3.5,7.2,1.0
4.0,2.0,3.5,3.0,0.0,7.0,4.0
1.0,1.0,1.0,1.0,1.0,7.5,0.0
5.0,5.0,4.0,4.0,4.5,7.333333333333333,4.0
3.0,2.0,2.0,3.0,2.0,9.0,3.0
2.0,2.0,2.0,1.0,3.0,6.666666666666667,1.0
5.0,0.0,1.5,1.0,1.0,8.0,5.0
5.0,5.142857142857143,3.0,2.0,4.0,9.333333333333334,8.0
3.5,3.0,3.5,3.5,3.5,9.0,1.0
4.2,3.5,4.0,5.0,3.0,7.5,5.333333333333333
6.0,4.5,8.0,6.0,7.0,9.0,8.0
7.0,6.666666666666667,4.0,7.0,7.0,8.5,10.0
7.4,7.5,5.5,10.0,5.0,9.0,3.0
7.5,5.0,7.0,7.0,7.0,8.0,3.0
1.0,1.0,0.0,0.0,0.0,8.0,1.0
10.0,8.0,7.5,9.0,10.0,8.333333333333334,10.0
7.0,5.5,1.0,2.0,2.0,3.5,1.0
6.0,6.0,6.0,6.0,6.0,8.0,6.0
5.75,5.0,3.5,3.5,2.0,7.5,3.0
10.0,5.25,8.0,2.0,6.0,7.0,7.0
4.0,5.5,4.0,4.0,4.0,7.666666666666667,5.0
5.0,5.0,4.5,4.0,4.5,8.0,8.0
1.0,1.0,1.0,1.0,1.0,5.5,2.0
9.0,9.0,7.0,6.0,6.0,8.0,10.0
7.090909090909091,4.0,2.0,2.0,2.0,9.0,1.0
6.333333333333333,2.0,3.5,4.0,3.0,8.5,2.0
5.0,3.0,3.0,4.0,4.0,1.0,2.0
3.0,4.0,3.5,3.5,3.5,6.666666666666667,3.0
2.0,2.0,2.0,2.0,2.0,7.0,0.0
4.0,4.0,4.0,4.0,3.0,9.0,3.0
2.0,2.3333333333333335,1.5,1.5,1.0,8.0,0.5
4.0,3.0,1.0,2.0,2.0,3.0,2.0
3.0,3.0,2.0,2.0,2.0,7.5,2.0
9.0,3.0,2.0,2.0,1.0,7.0,1.0
4.0,8.0,5.0,5.0,5.0,10.0,3.0
3.0,8.5,3.0,5.5,6.0,9.333333333333334,6.0
8.0,2.0,3.0,3.0,4.0,10.0,2.0
3.0,3.0,3.0,3.0,3.0,7.333333333333333,1.5
7.0,7.0,6.0,7.0,6.0,9.0,7.0
2.5,3.0,1.0,2.0,2.0,10.0,3.0
5.0,5.0,3.0,5.0,6.0,7.0,5.0
7.25,5.0,5.0,5.0,5.0,6.0,2.0
8.0,5.0,10.0,9.666666666666666,10.0,8.666666666666666,6.0
4.0,7.0,4.5,1.0,7.0,5.181818181818182,2.0
4.5,4.0,3.0,4.0,3.0,9.6,2.0
6.0,6.5,7.0,8.5,7.0,9.0,10.0
2.0,2.0,3.0,3.0,1.0,5.75,7.0
6.333333333333333,5.0,4.0,5.0,5.0,9.0,8.0
7.5,9.0,7.0,8.0,8.0,9.0,6.0
3.0,3.0,2.0,2.0,1.0,0.0,1.5
1.0,0.0,3.0,0.0,0.0,10.0,2.0
5.0,10.0,1.5,2.5,2.0,8.0,4.0
5.375,2.0,9.0,3.5,3.0,8.666666666666666,2.0
7.0,4.0,7.0,5.0,2.0,8.571428571428571,6.0
6.0,5.5,8.0,8.0,2.5,7.166666666666667,1.0
8.0,6.0,6.0,6.0,6.0,8.0,1.0
8.0,5.5,4.0,5.0,5.0,4.0,5.0
6.5,9.0,7.0,7.0,4.5,8.0,7.0
7.0,7.0,7.0,7.5,1.0,9.0,7.0
5.4,3.5,2.0,1.0,1.0,8.5,2.0
4.0,1.0,3.0,1.0,3.0,6.0,4.0
6.0,4.0,2.5,5.0,10.0,7.0,3.0
7.0,4.0,5.5,5.5,0.0,7.333333333333333,2.0
8.0,3.0,3.0,3.0,9.0,7.2,4.5
10.0,5.0,5.0,5.0,4.5,5.0,4.0
3.0,2.5,2.5,2.0,2.0,7.333333333333333,2.0
8.0,8.0,7.0,6.0,6.0,9.333333333333334,2.0
6.666666666666667,7.5,7.5,8.0,7.5,6.125,4.0
4.0,4.0,4.0,5.0,4.5,8.0,9.0
8.0,9.0,4.0,5.0,7.0,10.0,5.0
6.0,8.0,8.166666666666666,6.5,6.5,5.8,5.0
7.0,1.0,1.0,3.0,2.0,8.5,9.0
6.0,7.0,3.5,3.5,7.0,8.0,2.6666666666666665
5.0,4.0,8.5,4.5,4.0,7.0,8.0
9.0,7.666666666666667,7.5,4.0,8.0,7.25,8.5
7.0,5.0,4.5,4.5,4.0,4.0,3.0
7.0,2.0,4.75,1.0,6.5,10.0,1.0
6.0,7.5,8.0,7.0,4.0,8.0,6.333333333333333
4.5,7.5,10.0,10.0,10.0,7.0,10.0
1.0,1.0,5.0,2.0,4.0,10.0,3.0
5.0,4.0,4.0,4.0,3.5,8.0,5.0
5.2,2.0,5.5,5.5,5.0,4.0,4.0
5.666666666666667,3.0,1.0,1.0,1.0,7.4,2.0
6.666666666666667,3.0,4.0,1.5,1.0,8.0,2.0
9.0,5.0,8.0,8.0,7.0,1.0,1.0
9.0,6.0,10.0,10.0,10.0,1.0,4.0
4.0,3.5,3.0,3.0,3.0,3.0,2.0
6.0,3.0,3.0,3.0,2.0,9.0,6.0
5.5,6.125,6.0,5.0,6.0,10.0,3.0
6.0,3.0,4.0,3.0,3.0,9.0,1.0
2.75,1.0,2.0,1.5,1.0,9.5,3.0
4.5,3.0,4.0,3.5,4.5,8.0,8.0
0.5,1.0,1.0,2.5,1.0,7.0,1.0
7.666666666666667,7.5,9.0,8.0,8.0,9.0,9.0
5.5,4.0,4.5,3.0,3.0,10.0,4.0
