VD,MF,BC,MS,FT,VD_rank,FT_rank
2.0,2.0,1.0,1.0,1.0,8.0,1.5
4.0,6.0,0.0,3.0,3.0,7.0,2.0
0.5,0.0,0.0,0.0,0.0,7.5,1.0
2.0,2.0,2.0,2.0,2.0,8.0,9.0
2.0,2.0,2.0,1.0,1.0,8.5,10.0
4.0,3.0,5.0,5.0,3.5,6.533333333333333,5.0
8.0,5.5,7.0,3.0,3.0,9.5,10.0
2.0,2.0,2.0,1.5,3.0,4.0,7.0
1.0,1.0,1.5,1.0,1.0,3.6666666666666665,1.0
6.0,6.0,4.5,5.0,5.0,9.0,9.0
1.0,2.0,1.5,0.5,0.0,4.75,1.0
7.0,7.0,8.5,8.5,8.0,8.5,10.0
1.0,0.5,1.0,2.0,1.0,9.5,2.0
4.0,1.0,1.0,2.0,2.0,9.75,8.0
1.0,1.0,1.5,2.0,2.0,8.2,0.5
3.0,5.0,1.5,2.0,1.0,8.0,0.5
8.0,3.3333333333333335,0.0,2.0,1.0,10.0,3.0
2.5,3.0,2.0,1.5,2.0,9.0,1.0
2.5,6.0,1.5,1.5,1.0,8.0,1.0
9.5,4.0,9.0,10.0,5.0,6.0,6.0
3.0,3.0,3.0,3.0,3.0,9.5,4.0
4.0,2.0,1.5,1.0,1.0,10.0,2.0
1.5,0.6666666666666666,2.0,2.0,1.0,7.0,0.0
4.0,3.0,2.0,2.0,1.5,7.0,3.0
1.0,1.0,1.0,1.0,1.0,7.0,2.0
6.0,7.5,6.0,2.0,1.5,7.0,7.0
2.5,2.0,1.5,2.5,3.0,8.25,2.0
3.0,3.0,2.0,2.0,2.0,1.0,1.0
0.0,1.0,0.0,1.0,1.0,4.0,0.0
3.6666666666666665,3.0,4.0,3.0,4.0,10.0,2.0
3.3333333333333335,1.0,0.0,2.5,1.0,8.333333333333334,6.0
4.0,2.0,1.0,1.5,1.0,9.0,1.0
3.5,2.0,1.5,2.0,2.0,10.0,4.0
3.0,5.0,4.0,3.5,4.0,7.4,1.0
2.0,0.0,0.5,1.0,1.0,9.666666666666666,1.5
1.0,0.0,0.0,0.0,0.0,7.0,3.0
0.0,1.5,1.0,0.5,1.0,8.0,0.0
2.0,2.0,2.0,7.5,2.0,9.0,8.0
0.0,2.0,1.0,0.5,0.5,7.666666666666667,2.0
5.0,4.5,6.0,6.0,5.0,9.0,9.0
0.0,0.0,0.0,0.0,0.0,6.0,3.0
4.333333333333333,4.0,5.5,5.0,6.0,8.285714285714286,5.0
6.666666666666667,1.0,5.0,5.0,1.0,5.0,6.0
1.0,1.0,1.0,1.0,1.0,9.0,2.0
2.0,2.0,1.0,1.0,1.0,7.5,2.0
2.0,4.333333333333333,7.0,4.0,4.0,8.25,10.0
1.0,4.0,1.0,2.0,3.0,6.0,1.0
2.0,1.0,1.0,1.0,1.0,10.0,4.0
3.5,4.0,3.0,3.0,3.0,2.0,10.0
2.0,1.0,1.0,1.0,1.0,10.0,0.0
3.0,4.0,2.5,4.0,3.0,6.625,4.0
8.5,8.5,9.0,6.0,6.0,9.0,8.0
1.0,1.0,0.0,0.5,2.0,4.5,2.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.5,0.5,0.0,7.2,0.0
5.0,4.0,4.0,3.0,2.0,9.5,3.0
4.0,3.0,7.5,4.0,3.0,7.555555555555555,7.0
0.0,2.0,0.0,1.0,1.0,5.714285714285714,1.0
2.0,1.0,1.0,0.0,0.5,10.0,1.25
7.5,1.0,2.0,2.0,0.0,8.0,0.0
1.0,1.0,1.0,2.0,2.0,9.666666666666666,2.5
2.0,1.5,0.0,0.0,1.5,9.0,6.0
4.5,3.5,5.0,2.5,4.0,7.75,6.0
0.0,0.0,0.0,0.0,0.0,9.5,0.0
2.0,4.0,3.0,3.5,3.0,8.0,0.0
2.0,2.0,1.0,0.5,1.0,8.0,1.0
1.5,1.0,0.5,1.5,1.0,7.0,1.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0
