VD,MF,BC,MS,FT,VD_rank,FT_rank
1.5,2.0,1.3333333333333333,1.5,1.0,9.0,2.0
0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0
7.0,5.333333333333333,9.0,7.0,5.0,9.8,3.0
0.0,0.0,1.6666666666666667,0.0,0.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,5.833333333333333,0.0
2.8333333333333335,9.5,9.0,8.333333333333334,7.0,8.0,10.0
4.5,3.75,7.0,5.0,5.0,7.0,10.0
0.0,0.0,0.0,1.0,0.0,7.0,1.5
1.5,2.0,1.0,1.0,1.0,5.0,1.0
2.0,2.0,2.0,5.0,5.0,10.0,5.0
2.0,1.0,0.5,1.0,1.0,7.0,0.0
1.0,0.6666666666666666,1.0,1.0,1.0,5.5,1.0
0.0,0.0,0.0,0.0,0.0,10.0,1.0
3.0,3.0,5.0,2.0,3.0,7.0,0.0
7.2,5.5,8.0,4.5,4.0,10.0,5.0
2.0,1.5,2.3333333333333335,1.0,1.0,1.0,2.0
2.0,2.0,1.0,1.0,1.0,8.0,0.0
1.5,1.0,1.0,0.0,0.0,7.0,1.0
2.0,2.5,2.0,2.0,2.0,9.333333333333334,1.0
2.0,1.5,2.0,1.5,2.0,8.0,0.0
0.5,0.5,0.5,1.0,1.0,7.5,0.0
0.0,1.0,0.0,0.0,0.0,9.0,0.0
9.5,9.0,9.0,8.5,9.0,9.0,9.0
1.0,1.0,1.5,1.0,1.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,8.2,0.0
1.5,2.0,2.0,2.0,2.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,8.0,1.0
7.5,3.5,0.5,1.0,1.0,8.0,0.0
1.0,0.5,0.5,0.0,1.0,7.8,1.0
3.0,3.0,4.0,2.0,2.0,7.0,3.0
1.0,1.0,1.0,0.0,0.0,9.0,1.0
2.0,2.0,2.0,2.0,2.0,9.0,1.0
2.5,3.0,3.0,1.0,2.0,6.0,0.0
1.5,2.0,2.0,2.0,2.0,6.0,1.0
1.0,1.0,2.0,1.0,0.5,9.0,2.0
2.0,1.5,1.5,0.5,2.0,10.0,0.0
2.5,3.0,2.5,1.5,2.5,7.5,3.0
2.0,1.6666666666666667,2.0,1.0,1.0,10.0,1.0
0.5,0.5,0.0,0.0,0.0,9.0,0.0
2.0,2.0,2.0,2.0,2.0,6.5,1.0
2.0,1.6666666666666667,2.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,0.0,9.0,1.5
0.0,0.0,0.0,0.0,0.0,7.0,1.0
4.5,2.0,3.0,3.5,5.0,9.0,7.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
2.5,1.5,2.0,0.6666666666666666,0.0,1.0,2.0
1.5,1.0,0.5,0.0,0.0,10.0,2.0
1.0,1.0,1.0,1.0,1.0,5.0,0.0
1.0,1.0,1.0,0.0,0.0,10.0,1.0
0.5,0.5,0.5,1.5,1.5,9.0,1.0
0.5,1.0,0.0,1.0,0.0,7.5,0.5
10.0,9.0,10.0,9.5,10.0,9.0,10.0
1.0,1.6666666666666667,8.0,5.0,3.0,8.142857142857142,4.0
4.0,2.0,4.5,4.5,4.0,9.5,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
1.5,1.0,0.5,0.0,0.0,8.25,1.0
1.0,1.0,1.0,0.5,1.0,9.5,1.0
1.5,1.0,1.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,1.0,1.0,9.0,1.0
1.0,1.0,1.0,2.0,1.5,5.5,2.0
8.0,10.0,8.0,8.0,6.0,10.0,2.0
2.5,2.5,2.0,3.0,3.0,9.5,2.0
0.5,0.6666666666666666,1.0,3.0,2.5,9.5,1.0
1.0,1.0,1.0,1.0,1.0,7.5,0.0
0.0,0.0,0.0,0.0,0.0,9.5,1.0
1.0,1.0,1.0,0.0,0.0,9.666666666666666,1.0
10.0,2.6666666666666665,1.0,0.5,1.0,7.6,1.0
1.0,0.5,1.0,0.0,0.0,10.0,0.0
1.5,1.0,1.0,1.0,1.0,10.0,0.0
6.0,7.0,8.5,5.0,5.0,8.5,9.0
8.0,9.0,10.0,6.5,6.0,10.0,1.0
1.0,0.5,1.0,0.0,0.0,5.0,0.0
1.3333333333333333,0.5,1.0,0.0,0.0,9.0,1.0
0.0,1.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0
1.5,1.5,0.5,0.5,0.0,7.0,1.0
2.5,2.0,3.0,2.0,2.0,9.0,2.0
1.5,1.0,1.5,1.0,1.0,6.0,1.0
0.5,0.6666666666666666,0.5,0.0,0.5,9.0,0.0
7.0,2.0,10.0,2.3333333333333335,1.0,9.25,1.0
10.0,10.0,7.5,7.0,7.0,7.6,10.0
2.0,2.0,1.5,1.5,1.0,8.5,0.0
2.0,2.0,2.0,1.5,2.0,7.0,1.0
3.0,1.5,1.5,1.0,1.0,9.0,1.0
1.0,1.6666666666666667,2.0,3.0,3.0,10.0,1.0
1.0,1.0,0.5,0.0,0.0,5.5,0.0
0.0,0.0,0.0,0.0,0.0,8.0,1.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.5,1.0,1.5,0.0,0.0,6.0,0.0
5.2,4.0,5.0,4.0,4.0,8.0,4.0
1.5,1.5,1.5,1.5,1.5,9.0,1.5
1.0,1.0,1.0,1.5,1.0,9.0,0.0
0.5,1.0,0.0,0.0,0.0,9.0,1.0
2.0,2.0,2.0,2.0,2.0,6.0,0.5
9.0,5.5,9.0,3.0,2.5,7.0,1.0
1.0,1.0,1.0,1.0,1.0,9.0,1.5
0.0,0.5,1.5,0.0,0.0,9.0,0.0
0.0,1.0,0.0,1.0,1.0,9.0,0.0
0.0,1.0,0.0,0.0,0.0,8.0,0.0
2.0,0.0,0.5,1.5,1.5,9.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3333333333333333,2.0,1.5,2.0,1.0,7.5,1.0
5.833333333333333,5.5,4.5,4.0,4.0,7.5,0.0
0.0,0.0,0.0,0.0,0.0,10.0,1.0
2.0,1.5,2.0,2.0,2.0,10.0,1.5
0.0,0.5,0.0,0.5,0.0,9.0,1.0
0.0,0.0,0.0,0.0,0.0,4.5,0.5
1.0,1.0,1.0,0.0,0.0,8.0,1.0
1.5,2.0,2.0,1.0,1.5,7.8,1.0
2.0,2.0,2.0,2.0,1.0,8.333333333333334,0.0
1.0,1.0,1.0,1.0,1.0,5.0,0.0
0.5,1.0,0.5,0.0,0.0,9.0,4.0
2.5,2.5,1.0,2.0,2.0,8.5,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0
0.5,0.5,1.5,1.5,1.0,9.0,2.0
1.0,1.0,1.0,0.5,0.0,6.444444444444445,0.0
9.5,6.666666666666667,1.0,0.0,0.0,10.0,2.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0
0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0
1.0,0.5,1.0,1.0,1.0,8.0,0.0
7.0,6.333333333333333,5.5,6.5,6.5,8.0,9.0
2.0,2.0,1.5,1.0,2.0,8.25,1.0
1.0,1.0,1.0,0.0,0.0,8.4,1.0
2.5,3.0,2.5,2.0,2.0,8.0,2.0
10.0,10.0,10.0,3.0,2.0,8.5,2.0
0.0,0.0,0.0,0.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
1.0,1.0,1.0,1.0,1.0,10.0,1.0
0.5,0.5,0.0,0.5,0.0,8.833333333333334,1.0
1.0,1.0,0.5,0.5,0.0,9.0,0.0
2.0,2.6666666666666665,2.0,0.0,0.0,8.0,2.0
8.0,5.0,9.5,4.5,1.0,9.0,8.0
2.0,1.0,2.5,3.0,1.0,5.666666666666667,0.0
0.0,0.0,0.5,0.0,0.0,3.0,0.0
1.0,1.0,1.0,1.0,1.0,5.0,0.0
0.5,0.0,1.0,0.5,0.0,7.333333333333333,1.0
1.0,1.0,1.0,0.0,1.0,6.666666666666667,0.0
1.0,10.0,4.0,0.5,0.0,8.666666666666666,1.0
1.0,1.0,1.0,0.0,0.0,6.0,5.0
2.5,2.5,2.0,2.5,2.0,6.75,3.0
8.75,4.6,8.0,0.5,1.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,9.0,1.0
0.5,0.0,0.5,0.0,0.0,8.0,1.0
1.0,1.5,2.0,2.0,2.0,10.0,0.0
0.0,1.0,1.0,1.0,1.0,9.0,1.0
0.0,0.0,0.0,0.0,0.0,8.0,2.0
1.0,0.5,1.0,0.5,1.0,8.5,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
1.5,2.0,2.0,1.0,1.0,7.5,1.0
2.0,2.6666666666666665,2.5,2.0,2.0,8.5,2.0
1.0,0.5,0.5,2.0,2.0,7.5,0.0
1.0,0.5,0.0,0.0,0.0,10.0,0.0
2.0,2.0,1.5,2.0,2.0,6.0,0.0
0.5,1.0,1.0,1.0,1.0,8.5,1.0
0.5,0.5,0.0,0.0,0.0,4.0,1.0
0.5,0.0,0.5,1.0,1.0,10.0,1.0
1.5,3.0,1.0,4.0,0.0,6.666666666666667,0.0
10.0,0.0,10.0,1.0,1.3333333333333333,7.0,0.0
2.0,1.5,0.5,0.0,0.0,9.5,0.0
1.5,2.0,0.5,1.0,1.0,5.0,2.0
0.0,0.5,1.0,1.0,1.0,7.333333333333333,2.0
0.0,0.0,0.0,0.0,0.0,9.0,1.0
2.5,3.0,1.5,1.0,1.0,5.75,3.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
1.0,0.5,0.0,0.5,0.0,10.0,1.0
8.5,8.0,8.0,9.0,9.0,9.2,3.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0
2.0,2.0,2.0,1.0,1.0,10.0,2.0
1.3333333333333333,1.0,1.0,0.0,0.0,9.0,0.0
2.0,2.0,2.0,1.5,2.0,10.0,1.0
1.0,1.5,9.666666666666666,3.0,2.0,8.0,3.0
0.5,0.5,0.5,1.0,1.0,9.0,1.0
1.5,2.0,2.0,1.5,1.0,7.0,5.0
8.5,8.5,9.5,8.0,9.0,9.0,2.5
0.0,0.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0
1.5,0.5,1.5,1.0,0.5,7.0,0.0
1.0,0.5,0.5,0.5,1.0,10.0,0.0
5.75,4.5,8.0,8.5,9.0,10.0,9.0
1.0,1.0,1.0,0.5,1.0,6.666666666666667,1.0
8.0,10.0,8.333333333333334,10.0,10.0,8.0,10.0
0.5,0.5,1.5,1.0,1.0,8.0,1.0
3.0,4.0,3.3333333333333335,1.0,5.0,7.4,4.0
7.0,7.0,8.0,7.0,6.0,8.0,7.0
0.0,1.0,1.0,5.0,1.0,9.0,1.0
7.444444444444445,3.0,5.0,3.5,3.0,9.0,1.0
1.0,1.0,1.5,1.5,0.5,7.333333333333333,2.0
0.0,0.0,0.0,1.0,0.0,7.0,1.0
1.0,1.0,1.0,0.0,0.0,9.0,0.0
0.6666666666666666,0.0,0.0,0.0,1.0,8.0,0.0
0.5,1.0,0.5,0.5,1.0,9.0,0.5
2.0,2.0,2.0,2.0,2.0,7.0,1.0
2.5,2.0,7.0,2.0,2.0,10.0,1.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0
2.0,2.0,2.0,2.0,2.0,10.0,1.0
0.0,0.0,0.0,1.0,1.0,10.0,1.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,10.0,1.5
0.5,0.0,0.5,0.0,0.0,9.0,0.0
1.0,1.0,1.0,1.0,1.0,6.8,0.0
2.0,10.0,10.0,3.0,2.0,10.0,4.5
0.0,0.0,0.0,0.0,0.0,10.0,1.0
0.0,0.0,0.0,0.0,0.0,7.0,1.0
0.0,0.0,0.0,0.0,0.0,10.0,1.0
2.0,2.0,0.5,1.0,1.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
1.0,1.0,1.0,0.0,1.0,7.0,1.0
1.0,0.5,0.5,0.0,0.0,6.666666666666667,2.0
1.0,1.0,1.0,1.0,1.0,7.0,1.0
10.0,9.0,9.0,8.5,8.5,10.0,1.0
2.0,1.5,2.0,1.0,1.0,7.8,0.0
0.0,0.0,8.0,1.5,1.0,8.0,5.0
10.0,3.0,2.5,3.0,3.0,8.0,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.0,1.0,1.0,1.0,10.0,0.0
1.5,1.0,1.0,1.0,1.0,9.0,1.0
0.5,0.0,1.0,1.0,1.0,9.0,0.0
0.5,0.5,0.5,0.0,0.0,8.0,0.0
1.5,2.6666666666666665,2.0,3.5,2.0,8.5,2.0
0.5,0.5,0.5,0.5,0.5,10.0,1.0
0.0,0.0,0.0,0.0,0.0,7.0,1.0
10.0,3.0,1.5,2.0,2.0,6.0,0.0
1.5,1.5,2.0,2.0,2.0,10.0,2.0
2.0,3.0,3.0,3.0,3.0,6.4,1.0
9.25,10.0,7.333333333333333,6.0,9.0,10.0,1.5
0.0,0.0,0.0,0.0,0.0,8.0,0.5
1.0,1.0,1.0,1.0,1.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,5.5,0.0
1.0,1.0,4.0,2.5,0.0,9.0,6.0
2.0,1.0,1.0,1.0,1.0,9.0,1.0
2.0,1.0,2.0,1.5,2.0,10.0,0.0
2.4,2.0,0.5,1.0,1.0,9.5,1.0
3.0,3.0,1.0,2.5,3.0,8.0,3.0
1.0,1.0,1.0,0.5,1.0,6.5,1.0
2.5,2.0,2.0,0.0,0.5,2.0,1.0
1.6666666666666667,1.6666666666666667,1.5,2.0,2.0,6.5,1.0
1.0,1.0,1.0,1.0,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,9.5,0.0
1.0,1.0,1.0,1.0,1.0,9.0,1.0
2.5,2.0,3.0,2.5,2.0,8.0,2.0
3.0,3.0,3.0,3.5,3.0,7.333333333333333,2.0
1.2,0.6666666666666666,1.0,0.0,0.0,8.0,1.0
1.0,1.0,0.0,0.0,0.0,7.75,1.0
9.5,9.5,10.0,9.0,9.0,10.0,4.5
0.5,1.0,1.0,1.0,1.0,5.5,1.0
0.5,2.0,1.5,2.0,2.0,7.5,0.0
0.5,1.0,0.5,0.0,0.0,9.5,1.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0
1.0,1.0,1.0,1.0,1.0,5.0,1.0
7.0,5.0,8.333333333333334,3.0,0.0,10.0,0.0
0.0,0.0,9.333333333333334,0.0,0.0,6.0,0.0
9.0,6.0,8.6,5.0,6.0,8.0,3.0
7.6,5.5,8.0,6.5,5.0,8.0,4.0
1.3333333333333333,1.0,1.0,1.0,0.0,7.444444444444445,1.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0
1.0,1.0,1.0,0.0,1.0,9.0,4.0
2.0,0.0,0.5,0.5,0.0,8.5,1.0
0.5,0.5,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,2.0,1.5,5.0,2.0
3.5,3.2,4.0,3.0,3.0,8.5,0.0
1.5,1.5,1.5,2.5,2.0,7.5,1.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,8.0,8.0,4.5,8.0,7.5,7.0
1.0,1.0,1.0,1.0,1.0,7.0,1.0
1.0,1.0,0.5,0.0,1.0,10.0,1.0
2.5,3.0,3.0,3.0,1.0,7.0,2.0
8.8,8.0,8.0,6.0,5.0,9.0,0.0
4.5,5.0,5.0,4.0,4.5,6.666666666666667,2.0
7.25,7.555555555555555,7.0,4.0,3.0,9.0,1.5
1.0,1.0,0.0,0.0,0.0,7.0,1.0
1.0,1.0,1.5,2.0,1.5,9.0,0.0
0.5,0.5,0.5,0.5,0.5,8.0,2.0
1.0,1.0,0.0,1.0,1.0,8.0,0.5
1.0,2.0,7.0,7.0,1.0,7.0,3.0
2.0,3.5,2.0,2.5,2.0,7.0,3.0
0.5,0.0,0.0,0.0,0.0,8.0,0.0
1.0,1.6666666666666667,1.0,1.0,1.5,9.0,5.0
2.0,2.0,2.0,2.0,2.0,10.0,2.0
1.6666666666666667,1.0,0.0,0.0,1.0,8.0,0.0
1.0,1.0,6.5,4.5,4.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,8.0,0.0
0.5,0.0,0.0,0.0,0.0,10.0,0.0
1.0,0.5,0.0,0.0,0.0,9.5,1.0
1.0,1.0,0.0,0.0,0.5,8.5,1.0
1.0,0.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,1.0
0.5,0.5,0.0,0.0,0.0,9.0,1.0
1.0,4.666666666666667,10.0,5.0,5.0,6.75,7.0
1.5,1.5,1.5,2.0,2.0,7.0,1.0
3.0,1.0,2.5,2.0,3.0,8.5,1.0
3.0,4.0,0.5,1.0,1.0,5.0,1.0
0.0,0.0,0.0,1.0,0.0,9.0,0.0
1.5,1.0,1.0,1.0,1.0,9.0,0.5
4.0,0.0,1.0,2.0,2.0,6.222222222222222,1.0
7.0,10.0,9.0,5.0,4.0,10.0,5.0
8.5,7.0,6.0,5.5,5.0,10.0,3.0
1.0,0.0,3.0,2.0,2.0,5.0,0.0
3.0,0.0,3.0,2.0,2.0,7.333333333333333,3.0
1.0,1.0,0.5,0.0,0.0,9.666666666666666,0.0
1.5,1.5,1.0,0.5,1.0,7.0,1.0
4.666666666666667,4.0,5.0,2.0,2.0,3.0,7.0
2.1666666666666665,2.1666666666666665,9.75,6.5,0.5,10.0,4.5
1.5,1.5,2.5,2.0,2.0,10.0,1.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0
1.0,1.0,1.0,1.0,1.0,8.0,1.0
3.5,7.0,8.0,5.0,4.0,6.0,6.0
1.5,10.0,10.0,5.0,3.0,6.857142857142857,10.0
3.0,2.5,2.0,2.0,2.0,6.0,2.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0
2.0,1.0,9.75,6.5,2.0,8.5,1.0
1.0,0.5,0.0,0.0,0.0,10.0,0.0
2.6666666666666665,3.5,3.0,2.0,2.0,10.0,1.0
2.5,3.0,2.0,3.0,1.0,6.0,0.0
1.0,0.0,1.0,1.0,1.0,8.0,1.0
0.0,0.0,0.0,0.0,0.0,10.0,1.0
0.0,1.0,0.5,0.0,0.0,10.0,1.0
0.5,1.0,0.5,1.0,1.0,9.0,1.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0
1.0,1.0,1.5,1.0,1.0,9.0,0.0
1.0,1.0,1.0,1.0,1.0,8.0,0.0
2.0,2.0,2.0,1.0,1.0,8.0,0.0
0.0,0.5,0.0,0.0,0.0,7.5,0.0
0.0,0.0,0.0,0.0,0.0,9.666666666666666,1.0
1.5,2.3333333333333335,1.5,2.0,2.0,5.0,2.6666666666666665
10.0,10.0,9.5,3.0,8.333333333333334,10.0,9.0
1.5,1.0,1.6666666666666667,3.0,3.0,8.333333333333334,1.0
1.0,1.0,1.0,1.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0
2.0,1.0,1.0,2.0,1.0,10.0,1.0
7.5,7.5,9.0,7.0,5.0,9.0,2.0
0.5,1.0,1.0,1.0,1.0,6.0,0.0
0.5,0.5,0.5,0.5,0.0,9.0,1.0
0.0,0.0,0.0,0.5,0.0,5.75,2.0
1.0,1.0,1.0,1.0,1.0,8.0,0.0
0.0,1.0,0.5,1.0,1.0,9.0,1.0
9.5,0.5,9.5,4.0,1.0,8.0,6.0
1.0,1.0,1.0,1.5,1.0,5.0,2.0
9.333333333333334,2.0,1.1666666666666667,0.5,1.0,10.0,0.0
2.0,2.0,1.5,0.5,1.0,8.0,1.0
1.0,1.0,0.5,0.0,0.0,7.5,0.0
0.0,0.0,9.75,3.3333333333333335,0.0,8.75,0.5
2.4,2.0,1.5,1.5,1.0,7.5,3.0
1.0,0.5,1.0,0.0,0.0,7.0,1.0
0.5,0.0,1.0,1.0,1.0,9.0,2.0
0.0,0.5,1.0,1.0,1.0,7.0,1.0
9.0,9.076923076923077,10.0,9.0,10.0,7.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.5,3.0,1.5,1.0,9.333333333333334,3.0
1.0,1.0,1.0,0.0,1.0,2.75,4.0
3.0,2.0,3.0,4.0,4.0,9.5,2.0
0.0,1.0,1.0,1.0,0.0,9.0,1.0
1.5,1.0,1.5,1.0,1.0,9.0,2.0
2.5,1.5,2.0,4.0,2.0,8.666666666666666,0.0
2.5,1.0,2.5,1.0,1.0,9.0,1.0
2.5,2.0,2.0,2.0,2.0,8.333333333333334,2.0
9.5,10.0,9.5,0.0,0.0,7.0,4.0
2.0,1.6666666666666667,2.0,1.0,1.0,8.0,1.0
8.0,6.0,10.0,6.5,6.0,8.0,2.0
0.5,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,7.285714285714286,0.0
0.5,0.0,0.0,0.0,0.0,7.666666666666667,1.5
3.0,3.3333333333333335,0.5,1.5,1.0,9.0,0.0
1.0,1.0,1.0,1.0,1.0,5.5,1.0
5.5,6.0,3.5,5.5,6.0,9.0,3.0
1.0,0.5,1.0,0.0,1.0,9.0,1.0
1.0,0.0,0.5,0.0,0.0,6.0,0.0
1.0,1.0,1.0,0.5,1.0,10.0,0.0
4.666666666666667,3.5,0.0,0.0,0.0,10.0,3.0
1.0,2.0,1.0,1.5,1.0,8.0,3.0
3.0,5.0,3.3333333333333335,6.0,6.0,8.0,1.0
0.5,0.5,0.5,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,10.0,1.0
2.5,2.0,1.5,1.0,1.5,10.0,2.0
1.5,1.0,0.5,0.5,1.0,8.0,1.0
1.5,2.0,1.6666666666666667,1.5,2.0,8.8,2.0
1.0,1.0,2.0,1.0,0.0,2.0,1.0
0.0,0.5,0.0,0.0,0.0,7.0,2.5
1.6666666666666667,1.0,0.5,1.0,1.0,7.0,2.0
1.4,1.0,3.5,1.0,0.0,6.0,2.0
10.0,9.0,10.0,9.0,9.5,9.5,8.5
0.0,0.0,0.0,0.0,0.0,8.0,0.0
2.0,1.0,1.0,2.0,1.0,6.0,1.0
0.5,0.5,0.0,2.0,0.0,10.0,4.0
0.0,0.0,1.0,0.0,0.0,5.333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0
5.5,7.571428571428571,9.4,7.0,7.5,4.0,5.0
1.0,1.0,1.0,0.0,1.5,7.0,1.0
0.0,0.0,0.0,0.5,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
1.6666666666666667,1.0,1.0,0.5,1.0,7.0,0.0
2.5,3.0,1.5,2.0,2.5,0.0,0.0
1.5,1.0,1.0,1.0,1.0,8.0,1.0
6.0,3.0,3.0,3.0,2.0,7.5,1.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,10.0,1.0
1.0,0.5,1.0,0.0,1.0,6.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0
1.5,1.0,2.0,2.0,1.5,9.0,1.0
3.0,1.3333333333333333,3.0,2.0,2.0,4.666666666666667,0.0
0.5,0.5,1.5,0.0,0.0,8.0,1.0
2.0,2.0,1.0,1.0,2.0,10.0,0.0
1.0,1.0,1.0,0.0,0.5,8.0,1.0
1.5,1.5,2.0,2.0,2.0,8.5,2.0
3.0,1.0,7.0,7.0,1.0,10.0,4.0
3.3333333333333335,2.0,2.5,2.0,2.0,8.0,3.0
1.5,1.6666666666666667,0.5,0.5,0.0,9.0,0.0
0.5,0.5,0.0,0.0,0.0,6.0,0.0
5.0,1.5,9.166666666666666,1.5,1.0,9.0,3.0
6.333333333333333,3.8,10.0,0.0,0.0,8.5,4.0
1.0,0.5,0.0,0.0,0.0,9.0,0.0
0.5,0.0,0.0,1.0,0.0,8.0,1.0
1.0,1.0,1.0,1.0,1.0,9.5,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0
3.0,2.0,8.5,6.0,5.0,9.0,5.0
2.5,2.0,3.5,3.5,2.5,9.0,5.0
4.0,4.0,2.5,2.0,3.0,9.5,1.0
1.0,1.6,1.0,3.0,2.0,8.0,5.0
0.5,2.5,0.0,1.0,0.5,7.666666666666667,0.0
2.0,1.0,2.0,0.0,0.0,6.0,1.0
6.0,1.0,1.0,1.0,1.0,8.5,1.0
0.0,0.5,0.0,1.5,1.0,2.0,1.0
5.5,4.0,6.0,5.0,5.0,5.0,3.0
1.5,1.5,1.0,1.0,1.0,6.5,1.0
1.0,1.0,1.0,1.0,1.0,9.5,0.0
1.3333333333333333,0.5,1.0,1.0,1.0,10.0,1.0
1.5,1.0,2.0,2.0,2.0,9.0,2.0
2.0,0.0,0.5,0.0,0.0,9.2,4.0
0.0,0.0,0.0,0.5,0.0,5.0,0.0
9.5,1.0,2.0,3.0,2.0,8.0,2.0
0.5,0.0,0.0,0.0,0.0,9.0,0.0
7.5,8.0,7.5,1.0,1.0,6.0,2.0
2.0,2.0,1.5,1.0,1.0,9.0,1.0
1.0,5.5,0.0,0.0,0.0,8.0,0.0
1.0,1.0,0.0,0.0,0.0,7.0,0.0
3.0,2.0,2.0,2.0,2.0,9.5,1.0
2.0,2.0,2.0,2.0,2.0,10.0,1.0
1.0,0.5,0.5,1.0,1.0,9.0,1.0
1.0,1.0,0.5,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,9.5,0.0
0.0,0.0,0.0,0.5,0.0,5.0,0.0
2.6666666666666665,2.0,2.0,2.0,2.0,7.5,2.0
3.0,1.0,3.0,2.0,2.0,7.0,3.0
2.0,3.0,1.5,3.0,2.5,10.0,1.0
1.0,1.0,0.0,0.0,0.0,10.0,0.0
