VD,MF,BC,MS,FT,VD_rank,FT_rank
4.0,2.0,6.0,6.5,6.0,10.0,8.0
7.0,5.0,4.5,6.0,5.0,6.0,9.0
7.375,2.0,7.0,8.0,2.0,8.0,4.5
6.5,9.0,9.0,8.0,9.0,5.5,8.0
2.0,2.5,2.5,2.0,2.0,3.0,2.0
8.0,8.0,9.5,8.5,8.0,7.1,6.0
7.0,9.666666666666666,7.0,9.0,8.0,6.2,6.0
2.0,5.0,2.0,4.0,2.0,7.5,5.0
6.0,7.0,7.0,7.5,6.0,7.0,3.0
2.0,1.5,1.0,1.5,2.0,9.0,3.0
7.0,3.0,8.5,8.5,6.5,10.0,5.0
2.0,3.0,3.5,4.0,1.0,9.0,2.0
5.5,6.0,5.5,1.5,6.0,6.0,8.0
10.0,10.0,9.0,8.5,10.0,9.0,4.0
7.0,7.0,8.0,8.0,7.0,7.35,4.0
6.0,5.0,6.0,5.0,5.0,8.0,8.0
8.5,4.5,9.0,7.0,2.0,8.0,10.0
5.0,7.0,3.0,3.5,2.5,5.75,8.0
8.0,3.0,3.0,0.0,1.0,6.0,6.0
6.0,2.5,6.0,8.0,2.5,7.0,3.0
8.0,8.0,9.0,9.0,9.5,8.5,8.0
6.0,4.0,6.0,5.0,5.0,8.666666666666666,9.0
7.0,5.0,6.333333333333333,6.0,6.0,8.25,10.0
10.0,6.666666666666667,9.0,7.0,6.0,6.333333333333333,6.0
10.0,8.0,4.0,1.5,6.5,7.0,1.0
10.0,7.0,6.0,6.5,6.5,9.0,6.0
6.0,9.0,9.0,7.0,7.0,9.0,7.0
10.0,9.0,4.0,4.0,5.0,9.0,7.0
0.0,7.0,5.0,3.5,2.0,8.0,4.0
2.5,4.2,2.5,1.5,1.5,10.0,2.0
9.5,3.0,8.0,6.0,10.0,6.0,8.0
2.0,3.0,2.0,2.0,3.0,9.0,2.0
9.0,4.0,3.5,3.0,2.0,9.0,3.0
8.0,10.0,5.0,8.0,9.0,7.0,5.0
2.5,3.0,8.0,3.0,3.0,5.666666666666667,4.0
7.666666666666667,8.0,8.0,8.0,8.0,7.5,8.5
9.0,9.0,8.0,9.0,5.0,8.0,10.0
9.5,10.0,10.0,10.0,9.0,7.5,7.0
6.0,7.0,5.5,7.0,6.5,7.0,6.0
4.0,6.0,3.0,7.333333333333333,3.0,7.666666666666667,6.0
1.0,2.5,2.0,2.0,1.5,9.0,4.0
3.0,3.0,1.5,1.5,2.0,5.0,2.0
3.0,0.0,3.0,3.0,3.0,8.25,2.0
4.0,1.0,4.5,1.0,1.0,7.0,6.0
7.25,8.0,9.0,9.0,8.0,8.0,5.0
3.0,2.0,2.0,3.0,2.0,6.0,6.0
4.0,1.0,0.0,1.0,1.0,7.6,3.5
6.0,10.0,4.0,4.0,8.0,9.5,9.0
5.5,6.666666666666667,8.166666666666666,8.666666666666666,4.0,9.0,6.0
7.0,5.0,8.5,9.0,10.0,6.571428571428571,5.0
5.5,6.0,6.0,6.0,6.0,8.0,4.0
5.4,3.0,5.0,6.0,5.0,9.0,1.0
9.5,8.0,9.0,9.5,10.0,8.0,8.0
6.375,5.0,5.0,5.0,5.0,9.333333333333334,4.5
6.333333333333333,7.0,9.75,8.5,8.0,5.0,3.0
5.0,9.0,5.0,3.0,2.0,7.888888888888889,2.0
1.0,8.0,1.0,0.0,1.0,6.0,1.0
6.333333333333333,3.6666666666666665,5.0,6.0,4.5,7.0,9.0
8.0,4.333333333333333,4.5,3.5,4.0,6.0,10.0
4.2,4.0,1.0,1.0,1.0,6.5,2.0
6.0,7.0,8.0,5.0,4.0,9.0,7.0
3.75,2.5,1.5,2.0,2.0,9.0,3.0
2.0,5.0,5.0,5.0,2.0,8.0,1.0
7.0,6.0,4.0,4.5,4.0,8.0,3.0
7.0,6.0,10.0,9.0,7.5,7.133333333333334,9.0
9.0,2.0,4.5,6.5,8.5,8.0,4.0
1.0,10.0,6.5,7.0,6.666666666666667,8.0,5.0
0.0,2.0,0.0,1.0,1.0,6.0,10.0
10.0,2.0,2.0,4.0,1.0,3.0,6.0
6.0,7.5,6.0,8.5,8.0,8.0,10.0
8.333333333333334,3.0,8.5,7.0,8.5,7.5,7.0
3.0,9.0,6.5,10.0,8.0,7.0,8.0
8.0,9.0,6.666666666666667,9.0,1.0,7.666666666666667,5.0
6.0,6.0,6.0,5.5,5.0,7.0,5.0
10.0,6.75,7.0,10.0,7.0,8.333333333333334,8.0
8.0,5.0,5.5,5.0,4.5,9.5,4.0
6.0,6.0,6.0,6.0,7.0,7.4,5.0
7.75,1.0,3.0,1.5,1.0,9.0,1.5
4.0,3.0,0.0,1.0,2.0,7.3,2.0
8.0,8.0,5.0,8.0,7.0,10.0,3.0
5.2,7.666666666666667,2.0,1.0,1.5,8.166666666666666,7.0
6.0,7.5,3.0,7.0,8.0,2.0,2.0
8.0,9.5,9.5,10.0,10.0,7.555555555555555,4.333333333333333
2.0,1.5,8.0,2.0,2.0,8.0,1.0
6.777777777777778,5.0,6.0,6.0,5.0,9.5,10.0
4.333333333333333,6.5,6.5,4.0,6.0,10.0,4.0
10.0,4.0,3.0,2.0,1.0,8.0,7.0
7.5,8.0,8.5,5.5,6.0,7.6,3.0
3.0,3.0,3.0,3.0,3.0,10.0,4.0
7.333333333333333,7.0,6.333333333333333,3.0,7.0,8.0,5.0
9.0,5.5,5.0,5.0,4.5,7.0,6.0
1.0,7.5,5.0,5.5,4.0,8.333333333333334,9.0
4.5,2.0,3.0,2.0,2.0,7.5,2.5
3.0,1.0,2.0,2.0,2.0,7.0,1.5
3.0,3.0,3.0,4.5,2.5,6.333333333333333,8.0
5.0,3.8333333333333335,5.0,5.0,6.0,10.0,4.0
3.6666666666666665,3.0,2.0,1.0,3.0,10.0,2.5
7.5,7.0,8.0,8.0,6.0,7.142857142857143,7.5
9.0,9.0,9.0,7.5,9.0,7.866666666666666,6.0
1.0,6.333333333333333,4.0,2.5,3.0,8.0,0.0
4.333333333333333,1.0,6.0,6.0,1.0,8.0,7.0
9.0,3.0,5.5,2.0,2.5,6.615384615384615,8.0
7.0,9.5,4.333333333333333,7.0,9.0,8.0,4.0
9.0,6.5,7.0,9.0,8.0,7.0,9.0
3.5,5.0,5.0,4.0,3.0,1.0,3.5
6.0,5.2,5.0,4.0,4.0,6.0,2.0
10.0,10.0,8.5,7.5,8.0,8.0,7.0
3.0,6.5,2.0,2.5,2.0,6.0,10.0
4.0,8.0,3.0,2.0,6.5,5.0,7.0
6.0,4.0,4.0,4.0,5.0,8.0,5.0
9.0,8.0,6.0,7.0,8.0,7.909090909090909,7.0
8.5,7.0,6.0,5.5,6.5,8.0,7.0
9.333333333333334,7.5,3.0,4.5,10.0,9.5,9.333333333333334
10.0,10.0,8.5,9.0,5.0,8.0,5.0
2.5,1.0,0.0,0.0,0.0,4.0,2.0
2.0,7.0,0.5,0.5,1.0,8.0,9.0
6.5,4.0,8.0,7.5,8.0,8.0,10.0
9.0,10.0,8.0,8.5,9.0,10.0,5.0
1.0,1.0,0.0,1.0,1.0,5.0,1.0
7.0,7.333333333333333,8.5,9.0,9.0,8.0,10.0
8.0,2.0,2.0,1.0,1.0,10.0,0.0
7.5,5.0,3.0,2.5,3.0,6.333333333333333,2.0
9.666666666666666,8.0,4.5,4.0,9.0,7.285714285714286,4.0
8.0,8.0,5.0,5.5,8.0,9.0,2.0
6.0,6.0,6.0,6.0,5.5,8.0,4.0
7.0,0.0,4.2,3.3333333333333335,0.5,7.5,1.0
3.5,4.0,2.0,4.0,4.0,7.5,2.5
7.5,4.0,6.0,5.0,9.666666666666666,8.0,4.0
7.857142857142857,6.0,7.666666666666667,7.0,7.5,6.5,8.5
10.0,9.5,8.0,9.5,8.0,8.0,8.0
10.0,9.0,9.0,7.5,2.0,6.0,10.0
8.0,3.0,3.5,9.0,2.0,7.0,1.0
5.0,2.0,3.0,4.5,4.0,7.0,4.0
10.0,6.6,10.0,5.0,4.5,6.0,10.0
9.428571428571429,7.0,8.5,8.5,7.0,8.0,7.0
5.0,5.0,4.5,4.0,4.0,8.0,5.0
9.0,3.0,9.0,10.0,4.0,7.0,1.0
7.0,5.5,9.0,7.0,6.0,7.0,9.0
3.0,8.5,3.0,8.5,8.0,10.0,10.0
9.0,3.0,9.0,8.0,2.0,6.8,4.0
2.0,7.0,2.0,3.0,2.0,10.0,5.0
5.0,3.5,3.5,3.5,4.0,7.333333333333333,4.0
10.0,10.0,6.0,6.0,6.0,8.0,8.0
9.0,9.0,9.0,10.0,10.0,9.0,6.5
8.0,10.0,9.0,8.0,6.0,9.0,8.0
6.0,9.0,10.0,10.0,8.0,5.0,1.5
10.0,3.0,0.5,0.5,3.0,9.0,3.0
6.0,10.0,8.0,8.0,7.0,10.0,9.0
7.0,6.0,7.0,3.0,6.0,9.25,7.0
9.0,9.0,8.0,5.5,8.0,7.909090909090909,5.0
3.5,1.5,1.0,3.0,2.0,5.0,4.0
2.0,2.0,3.6666666666666665,2.0,2.0,5.0,8.0
6.166666666666667,6.5,3.0,3.5,3.0,7.666666666666667,8.0
10.0,7.833333333333333,7.0,6.0,7.0,7.857142857142857,8.5
7.333333333333333,6.333333333333333,7.666666666666667,9.333333333333334,8.0,8.6,8.0
6.75,10.0,3.0,2.0,8.0,10.0,7.0
4.0,5.0,4.5,4.0,4.0,7.0,3.5
1.5,5.0,2.0,5.0,7.0,5.5,7.0
9.0,10.0,9.0,10.0,7.0,7.0,8.0
5.0,7.333333333333333,7.0,8.0,8.0,8.0,5.0
8.5,9.0,2.5,5.0,5.0,7.722222222222222,10.0
6.2,7.333333333333333,8.0,9.0,1.0,8.5,4.0
3.0,2.0,2.0,2.0,2.0,9.0,3.0
2.0,2.0,2.5,2.0,1.5,8.5,2.0
9.0,7.0,9.0,9.0,9.0,7.0,9.0
1.0,2.0,3.0,2.0,2.0,7.235294117647059,10.0
7.0,9.0,9.5,7.5,9.0,6.6,9.5
5.0,2.0,2.0,3.0,2.0,6.75,2.0
3.0,1.0,1.0,1.5,2.0,8.0,2.0
8.0,6.666666666666667,3.0,5.0,4.5,8.0,6.0
3.0,3.0,2.5,2.0,2.0,7.0,2.0
9.0,7.0,8.0,7.0,6.0,6.0,2.5
5.0,10.0,2.0,3.0,10.0,9.0,3.0
3.0,3.0,2.0,2.0,2.0,8.333333333333334,7.0
4.0,6.0,5.5,6.0,6.0,6.5,5.0
4.4,3.0,2.0,3.0,3.0,10.0,8.5
9.0,5.5,10.0,0.0,9.0,9.0,6.0
6.333333333333333,4.0,4.0,4.0,4.0,5.0,6.0
3.7142857142857144,1.0,0.5,1.5,0.0,7.5,6.0
5.0,5.0,6.0,4.0,4.0,6.5,7.0
7.0,7.0,9.0,9.0,6.0,9.333333333333334,7.0
4.0,6.0,4.0,4.2,5.5,8.75,7.0
8.0,6.5,8.0,7.0,6.0,10.0,10.0
8.0,8.0,9.0,7.5,7.0,7.666666666666667,5.0
8.0,8.0,8.0,9.0,8.5,8.5,9.0
8.0,8.0,8.0,7.0,8.0,6.5,4.0
4.0,1.0,2.5,1.0,1.0,9.0,8.0
7.666666666666667,9.5,10.0,10.0,10.0,7.0,9.0
