id,approval,scores_3_pos,scores_4_pos,scores_4_neg,scores_3_neg,majority_judgement_7,majority_judgement_5,borda,irv_1,irv_2,notes,condorcet
36,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.771875,0.0,0.7626315789473684,0.0,0.0,0.0,0.8272727272727273,0.0,0.0,0.6805555555555555,0.7517708333333334,0.7521354166666667
39,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
40,2.2929833333333334,0.0,0.0,0.0,0.0,2.23017578125,0.0,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
41,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
42,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
43,1.0428888888888888,0.0,0.0,0.8336869565217391,0.0,1.1684999999999999,0.0,0.7923,0.0,0.0,0.8706222222222222,0.8710444444444444
44,0.48458050847457623,0.0,0.0,0.0,0.47962051282051277,0.0,0.633578947368421,0.4596928571428571,0.0,0.0,0.5188619565217392,0.5135317204301075
45,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
46,2.2929833333333334,0.0,0.0,0.0,2.1431238095238094,2.23017578125,0.0,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
47,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.771875,0.0,0.0,0.5660576923076923,0.0,0.0,0.8272727272727273,0.7601562500000001,0.0,0.0,0.7517708333333334,0.7521354166666667
50,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
51,0.48458050847457623,0.0,0.0,0.0,0.47962051282051277,0.427545045045045,0.0,0.0,0.0,0.5313114754098361,0.5188619565217392,0.5135317204301075
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.2929833333333334,0.0,0.0,2.230652380952381,0.0,0.0,2.374098360655738,0.0,0.0,2.215340909090909,2.297068,2.270930830039526
54,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
55,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
56,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
57,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
58,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
59,0.48458050847457623,0.0,0.0,0.0,0.47962051282051277,0.427545045045045,0.0,0.0,0.5718907407407406,0.0,0.5188619565217392,0.5135317204301075
60,2.2929833333333334,0.0,2.4531702127659574,0.0,0.0,2.23017578125,0.0,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
61,0.48458050847457623,0.0,0.0,0.0,0.47962051282051277,0.427545045045045,0.0,0.4596928571428571,0.0,0.0,0.5188619565217392,0.5135317204301075
62,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
65,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
66,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
67,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
68,2.2929833333333334,0.0,0.0,0.0,2.1431238095238094,0.0,2.374098360655738,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
71,1.0428888888888888,0.0,0.8581090909090909,0.0,0.0,0.0,0.6974117647058823,0.0,1.6897333333333333,0.0,0.8706222222222222,0.8710444444444444
72,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
73,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
74,0.0,0.6953999999999999,0.0,0.0,0.837381818181818,0.0,0.6974117647058823,0.7923,0.0,0.0,0.8706222222222222,0.8710444444444444
75,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
76,2.2929833333333334,0.0,0.0,2.230652380952381,0.0,2.23017578125,0.0,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
77,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
78,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
79,0.48458050847457623,0.0,0.0,0.5726220588235295,0.0,0.427545045045045,0.0,0.4596928571428571,0.0,0.0,0.5188619565217392,0.5135317204301075
80,0.48458050847457623,0.0,0.0,0.5726220588235295,0.0,0.0,0.633578947368421,0.4596928571428571,0.0,0.0,0.5188619565217392,0.5135317204301075
81,0.0,2.286913461538462,0.0,0.0,2.1431238095238094,0.0,2.374098360655738,0.0,0.0,2.215340909090909,2.297068,2.270930830039526
82,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
85,0.0,0.0,0.8581090909090909,0.8336869565217391,0.0,1.1684999999999999,0.0,0.0,0.0,0.6383999999999999,0.8706222222222222,0.8710444444444444
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
88,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
89,0.0,0.0,3.6587250000000004,3.129405263157895,0.0,0.0,3.196869565217391,0.0,2.94730625,0.0,3.037154166666667,3.0386270833333335
90,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
91,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
92,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
93,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,3.2338703703703704,0.0,0.0,0.0,2.5966181818181817,0.0,3.196869565217391,2.8903823529411765,0.0,0.0,3.037154166666667,3.0386270833333335
96,0.48458050847457623,0.0,0.0,0.5726220588235295,0.0,0.427545045045045,0.0,0.4596928571428571,0.0,0.0,0.5188619565217392,0.5135317204301075
97,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
98,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
99,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
100,0.0,0.0,2.4531702127659574,2.230652380952381,0.0,2.23017578125,0.0,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
101,0.0,2.286913461538462,0.0,0.0,2.1431238095238094,0.0,2.374098360655738,0.0,0.0,2.215340909090909,2.297068,2.270930830039526
102,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
105,1.0428888888888888,0.0,0.0,0.0,0.837381818181818,0.0,0.6974117647058823,0.0,0.0,0.6383999999999999,0.8706222222222222,0.8710444444444444
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
108,0.0,0.0,0.5556,0.5726220588235295,0.0,0.0,0.633578947368421,0.0,0.0,0.5313114754098361,0.5188619565217392,0.5135317204301075
109,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
110,0.0,0.0,0.7626315789473684,0.5660576923076923,0.0,0.6899038461538461,0.0,0.0,0.0,0.6805555555555555,0.7517708333333334,0.7521354166666667
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2.5770333333333335,0.0,1.72776,0.0,0.0,2.673541666666667,0.0,0.0,1.30481875,0.0,2.0819548387096773,2.082964516129032
113,0.7315,0.0,0.0,0.0,0.7777000000000001,0.6071153846153846,0.0,0.0,0.5135900000000001,0.0,0.547496551724138,0.5477620689655173
114,0.48458050847457623,0.0,0.5556,0.0,0.0,0.0,0.633578947368421,0.0,0.0,0.5313114754098361,0.5188619565217392,0.5135317204301075
115,1.0428888888888888,0.0,0.8581090909090909,0.0,0.0,1.1684999999999999,0.0,0.7923,0.0,0.0,0.8706222222222222,0.8710444444444444
116,2.2929833333333334,0.0,0.0,0.0,2.1431238095238094,0.0,2.374098360655738,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
117,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
118,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
119,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
120,0.0,0.0,0.8581090909090909,0.8336869565217391,0.0,0.0,0.6974117647058823,0.7923,0.0,0.0,0.8706222222222222,0.8710444444444444
121,0.0,0.506925641025641,0.0,0.0,0.47962051282051277,0.0,0.633578947368421,0.0,0.5718907407407406,0.0,0.5188619565217392,0.5135317204301075
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2.2929833333333334,0.0,0.0,2.230652380952381,0.0,0.0,2.374098360655738,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
124,2.5441000000000003,0.0,2.4366857142857143,0.0,0.0,0.0,3.570666666666667,0.0,0.0,4.806666666666667,4.24772,0.0
125,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
126,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
127,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
128,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
129,13.61440476190476,0.0,11.980125,0.0,0.0,13.182638888888889,0.0,0.0,0.0,10.128125,12.901432432432431,12.907689189189188
130,3.2338703703703704,0.0,0.0,0.0,2.5966181818181817,2.8987000000000003,0.0,2.8903823529411765,0.0,0.0,3.037154166666667,3.0386270833333335
131,1.0428888888888888,0.0,0.8581090909090909,0.0,0.0,0.0,0.6974117647058823,0.0,1.6897333333333333,0.0,0.8706222222222222,0.8710444444444444
132,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
133,0.0,0.0,2.4531702127659574,2.230652380952381,0.0,2.23017578125,0.0,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
134,2.2929833333333334,0.0,2.4531702127659574,0.0,0.0,2.23017578125,0.0,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
135,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,2.4531702127659574,2.230652380952381,0.0,0.0,2.374098360655738,2.3042559523809527,0.0,0.0,2.297068,2.270930830039526
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
140,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
141,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
142,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
143,0.48458050847457623,0.0,0.0,0.5726220588235295,0.0,0.427545045045045,0.0,0.0,0.5718907407407406,0.0,0.5188619565217392,0.5135317204301075
144,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
145,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
146,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
147,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
148,0.48458050847457623,0.0,0.5556,0.0,0.0,0.427545045045045,0.0,0.0,0.5718907407407406,0.0,0.5188619565217392,0.5135317204301075
149,2.2929833333333334,0.0,0.0,2.230652380952381,0.0,0.0,2.374098360655738,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
150,2.2929833333333334,0.0,0.0,2.230652380952381,0.0,2.23017578125,0.0,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
153,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.0
154,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
155,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
156,0.0,0.0,0.8581090909090909,0.8336869565217391,0.0,0.0,0.6974117647058823,0.0,0.0,0.6383999999999999,0.8706222222222222,0.8710444444444444
157,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
158,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
159,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
160,0.48458050847457623,0.0,0.5556,0.0,0.0,0.427545045045045,0.0,0.0,0.5718907407407406,0.0,0.5188619565217392,0.5135317204301075
161,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
162,0.33302518427518424,0.0,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
163,5.903300000000001,0.0,0.0,5.742828571428571,0.0,0.0,4.142666666666667,0.0,0.0,3.7177777777777776,6.1602250000000005,6.1632125
164,0.0,0.6953999999999999,0.0,0.0,0.837381818181818,1.1684999999999999,0.0,0.0,1.6897333333333333,0.0,0.8706222222222222,0.8710444444444444
165,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
166,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
167,2.2929833333333334,0.0,0.0,0.0,2.1431238095238094,0.0,2.374098360655738,0.0,0.0,2.215340909090909,2.297068,2.270930830039526
168,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.0,0.33567716827279465
169,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
170,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
171,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
172,0.0,0.0,0.3359445471349353,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
173,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
174,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.0,0.33036179450072356,0.0,0.32826569506726455,0.0,0.33476997041420115,0.33567716827279465
175,2.2929833333333334,0.0,2.4531702127659574,0.0,0.0,2.23017578125,0.0,0.0,0.0,2.215340909090909,2.297068,2.270930830039526
176,0.33302518427518424,0.0,0.0,0.34121903881700555,0.0,0.0,0.33036179450072356,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.3288649122807018,0.0,0.0,0.33463396226415093,0.3398602719033233,0.0,0.3330840611353712,0.0,0.0,0.33476997041420115,0.33567716827279465
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1.0428888888888888,0.0,0.0,0.0,0.837381818181818,1.1684999999999999,0.0,0.0,0.0,0.6383999999999999,0.8706222222222222,0.8710444444444444
182,0.0,0.0,0.7626315789473684,0.5660576923076923,0.0,0.0,0.8272727272727273,0.0,0.0,0.6805555555555555,0.7517708333333334,0.7521354166666667
183,0.0,0.0,2.4531702127659574,2.230652380952381,0.0,2.23017578125,0.0,0.0,2.2933271604938272,0.0,2.297068,2.270930830039526
184,0.33302518427518424,0.0,0.3359445471349353,0.0,0.0,0.3398602719033233,0.0,0.0,0.0,0.3445067264573991,0.33476997041420115,0.33567716827279465
