id,approval,scores_3,scores_4,scores_2,scores_1,borda,irv_2,irv_1,notes,condorcet
0,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
1,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
2,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
3,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
4,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
5,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
6,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
7,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4.3264315120711565,0.0,0.0,4.310048684210527,0.0,0.0,4.283938651685394,0.0,4.401423214285715,4.394760185902401
10,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
11,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
12,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
13,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
17,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
18,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
19,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
20,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
21,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
31,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
32,0.0,1.047777568627451,0.0,0.0,1.041451098265896,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
33,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
34,4.3264315120711565,0.0,0.0,4.310048684210527,0.0,0.0,0.0,4.4230635071090045,4.401423214285715,4.394760185902401
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
37,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
38,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
39,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
42,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
43,1.0272923309026905,0.0,0.0,1.050517716685758,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
44,0.32460035992801445,0.0,0.0,0.3192257555847569,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
45,4.3264315120711565,0.0,0.0,0.0,4.290144,4.46493919239905,0.0,0.0,4.401423214285715,4.394760185902401
46,1.0272923309026905,0.0,0.0,0.0,1.041451098265896,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
47,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
48,1.0272923309026905,0.0,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
49,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
50,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
51,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
52,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
53,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
54,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
55,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
56,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
57,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
58,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
61,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
62,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
63,1.0272923309026905,0.0,0.0,1.050517716685758,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
64,1.0272923309026905,0.0,0.0,0.0,1.041451098265896,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
67,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
68,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
72,1.0272923309026905,0.0,0.0,0.0,1.041451098265896,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
73,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,12.475073684210527,0.0,0.0,12.108727272727274,0.0,12.762584905660377,0.0,13.233559210526316,13.27341098901099
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.0272923309026905,0.0,0.0,1.050517716685758,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
79,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
80,0.0,1.047777568627451,0.0,0.0,1.041451098265896,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
81,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
82,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
83,0.0,1.047777568627451,0.0,0.0,1.041451098265896,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
88,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
89,0.0,0.0,1.0504375000000001,1.050517716685758,0.0,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
90,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
93,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
94,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
95,12.807095406360425,0.0,14.048150289017341,0.0,0.0,0.0,12.762584905660377,0.0,13.233559210526316,13.27341098901099
96,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
97,1.0272923309026905,0.0,0.0,1.050517716685758,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
98,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
99,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
100,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
101,1.0272923309026905,0.0,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
102,0.0,0.0,1.0504375000000001,1.050517716685758,0.0,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
103,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
104,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
105,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
108,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
111,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
112,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
113,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.32460035992801445,0.0,0.0,0.3192257555847569,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
117,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
118,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
119,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
120,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
121,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
122,1.0272923309026905,0.0,0.0,1.050517716685758,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
123,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.47469083969465653,0.48412054263565896,0.0,0.0,0.5271284263959392,0.0,0.4917323248407644,0.492916427432217
126,4.101292307692307,0.0,0.0,3.61458389261745,0.0,0.0,4.264466666666667,0.0,4.135270186335404,4.138627329192547
127,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
128,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
131,0.32460035992801445,0.0,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
132,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
133,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
134,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
135,1.0272923309026905,0.0,1.0504375000000001,0.0,0.0,0.0,1.0230021019677997,0.0,1.0424939616858238,1.0420626664625747
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1.0938857142857144,0.0,0.0,0.9375545454545454,0.0,0.0,0.0,1.0494,1.0624125,1.063275
138,0.32460035992801445,0.0,0.0,0.3192257555847569,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
139,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
140,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
141,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
142,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
143,12.807095406360425,0.0,0.0,0.0,12.108727272727274,14.190936170212767,0.0,0.0,13.233559210526316,13.27341098901099
144,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
145,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
146,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
147,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.43717790316231464,0.0,0.0,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
150,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
151,0.32460035992801445,0.0,0.0,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
156,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
157,0.0,0.0,1.0504375000000001,1.050517716685758,0.0,1.0495576547231271,0.0,0.0,1.0424939616858238,1.0420626664625747
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,1.047777568627451,0.0,0.0,1.041451098265896,0.0,0.0,1.062453889943074,1.0424939616858238,1.0420626664625747
160,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
161,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
162,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
163,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
164,0.0,0.0,0.436855299178725,0.43532638727202166,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
165,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.4320754521963824,0.0,0.0,0.4363415244238181,0.43628394499017675
166,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.0,0.31691282051282055,0.3188553530348611,0.31928371104815867
167,0.43717790316231464,0.0,0.0,0.0,0.4346134490238612,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
168,0.32460035992801445,0.0,0.31265661352865143,0.0,0.0,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
169,0.0,0.0,0.31265661352865143,0.3192257555847569,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
170,0.43717790316231464,0.0,0.436855299178725,0.0,0.0,0.0,0.4388112444130792,0.0,0.4363415244238181,0.43628394499017675
171,0.32460035992801445,0.0,0.0,0.3192257555847569,0.0,0.0,0.32298358208955225,0.0,0.3188553530348611,0.31928371104815867
172,0.0,0.31708817204301076,0.0,0.0,0.3197327378293881,0.31729070631970263,0.0,0.0,0.3188553530348611,0.31928371104815867
173,0.0,0.4361213771016813,0.0,0.0,0.4346134490238612,0.0,0.0,0.4362126582278481,0.4363415244238181,0.43628394499017675
